feature_1,feature_2,feature_3,target
94.88855372533332,32.2172682241051,30.982773882557872,456.96389296951025
96.56320330745594,40.75949660722042,35.159222697343175,472.4878543326359
80.83973481164611,47.79062919529712,22.57219813481514,379.58272162482433
30.46137691733707,43.98589562709646,31.335251329346296,214.9616458820078
9.767211400638388,19.893924069727905,34.44815397811718,118.01470139999927
68.42330265121569,28.02176541240374,30.41141994637712,325.90441496964604
44.01524937396013,15.1663766060598,35.32740187532676,232.70294625933403
12.203823484477883,48.16204109034889,27.41355774949814,181.57404912304528
49.51769101112702,34.246985378035205,37.0467372009279,310.6183139553251
3.4388521115218396,19.14571222013851,41.49449061809625,110.80667330627055
90.9320402078782,36.86802737623427,28.185807197801704,446.43944737239985
25.87799816000169,34.72512961831583,27.77248739299614,203.2938442563848
66.2522284353982,24.32650872131362,37.2669223855885,287.0495363860569
31.171107608941096,14.54230368798516,37.89786072865356,171.54689025477563
52.00680211778108,36.862927823711985,27.385699864233658,293.2260239629679
54.67102793432797,30.812308036151734,27.899065914520712,264.57944414320474
18.485445552552704,40.892735669425576,28.591076955697464,204.3693644562369
96.95846277645586,30.806540044479735,23.277747444828613,474.1530917823903
77.51328233611146,44.0872600127416,25.40674026757901,428.0501648956747
93.9498941564189,32.07627355097942,24.97929616623966,425.1100491255293
89.48273504276489,32.437518861415455,26.161012174479357,454.5742820554758
59.78999788110851,45.0661441063338,29.826575563066093,347.85383057119935
92.18742350231169,26.139314648495883,31.171073662682602,413.26407277115555
8.84925020519195,15.36060913802563,37.75250246407038,102.98728110180517
19.59828624191452,11.151307052533559,25.008229796306047,120.8472184840238
4.522728891053807,40.20549022694476,34.92161199238292,138.91852909762153
32.53303307632643,34.81238205413859,28.930055778872454,231.14586910311556
38.8677289689482,38.16319072396894,29.752681451737836,261.00680454311
27.134903177389592,18.51856646035643,33.37409746083302,182.1465907366613
82.87375091519293,15.45485902347079,24.386389892188507,368.47088533205834
35.67533266935893,10.581786626715278,31.912048730920255,223.66146756222574
28.093450968738075,24.02350235226388,30.83226104106528,216.36132804274203
54.26960831582485,33.59670747418532,32.462256320040744,268.7079793225712
14.092422497476264,25.689761803989292,31.44584321953909,84.02373880590528
80.21969807540397,27.498996880949164,42.276500699554475,422.5396858561258
7.455064367977082,46.166347779749934,26.81130007874342,124.47040350514925
98.68869366005173,23.930218680932015,27.345015224990913,428.66925296221433
77.22447692966574,30.559579566392433,26.88429736787618,342.47844878694525
19.87156815341724,41.34612050964572,27.222614404198726,148.02714022304937
0.5522117123602399,25.861711292850806,26.81306436346741,107.41232832928327
81.54614284548342,34.883468009114935,35.94508265553776,428.0749389682946
70.68573438476172,44.49454834986981,37.102521239949276,377.63018888816157
72.90071680409874,47.98082494630569,27.14626853125262,327.0575042002131
77.12703466859458,15.882939237161517,25.838222134478855,326.81172180981025
7.4044651734090365,47.06350500645978,32.35707778193202,178.37335492781284
35.84657285442726,29.684651723181528,27.238884778595143,188.71784638539793
11.586905952512971,20.329775531958333,33.164659088777555,135.5447085253573
86.31034258755935,28.36543024953045,31.0146151042565,404.95623598257845
62.329812682755794,49.201303011419085,22.42127942501384,364.6711570400314
33.08980248526492,29.704723759714785,37.737526006650306,234.8195544381861
6.355835028602364,23.150064411500328,38.97938836547761,102.68791044928646
31.09823217156622,35.33603417266903,26.93605654757807,249.83425330879925
32.518332202674706,19.605824751127724,28.061492200320078,191.1548111864228
72.96061783380641,13.034533124346556,31.429326953624525,327.892605609704
63.75574713552131,15.155188876425969,31.672283949935125,277.6322196752493
88.72127425763266,15.121833558310897,33.29272136336415,379.62515278359456
47.22149251619493,16.076107740491775,40.05102269383175,235.38390547774088
11.959424593830171,15.553086905976405,29.11526386252975,112.31340418606746
71.3244787222995,35.634989792128586,26.00851377730773,402.71113778182564
76.07850486168974,17.275203375965795,23.103403859927365,301.1827509844528
56.127719756949624,23.82669133295453,26.345349800290403,243.27939156874984
77.0967179954561,45.87153639624047,29.834365135631014,443.112391667364
49.379559636439076,28.958465610514892,38.97278931758894,283.97148199615333
52.27328293819941,36.702309540841085,27.411943504819142,280.75220615611096
42.75410183585496,16.892794848065193,31.118939758194493,256.1009729438164
2.541912674409519,17.69156075234683,29.91788551963624,74.01625565115974
10.789142699330444,11.634744650659155,35.94196636724042,160.59468113850892
3.142918568673425,16.757402522886583,42.63466212936811,125.41516001366404
63.64104112637804,21.143613561278343,27.345656135398396,293.8515700643349
31.435598107632668,17.080419371069873,27.55280278740889,239.44734163160498
50.85706911647028,13.548101350282224,35.22080438534536,242.784278111145
90.7566473926093,14.825434844024032,33.409457448131555,415.96570603461066
24.929222914887493,28.43115072130903,39.23353662868017,210.44720109790686
41.038292303562976,18.2533487362317,32.91964092662982,262.06371415984853
75.55511385430486,24.57079444192302,28.203539546064704,394.92757661118145
22.879816549162246,30.136690834194276,32.95327415346155,190.58275454729286
7.697990982879299,37.615793145174614,35.54351790291454,136.654384826144
28.9751452913768,11.572485593643957,34.10241090598682,187.21089963956484
16.122128725400444,41.976415956361706,32.53637015553649,172.24195344112707
92.96976523425731,35.11601557963631,35.33337344794577,498.96095083925746
80.8120379564417,13.270361277954876,35.84647795222836,366.5659556088666
63.34037565104234,44.94314496427109,36.91079495518763,357.8107583571691
87.14605901877177,46.83489602127253,33.24354943794821,453.16333041179126
80.36720768991145,12.44311839419455,29.164409598415727,316.2399208624604
18.657005888603585,21.07510592588815,30.733568432166614,129.25973414737248
89.25589984899777,42.24805119172245,36.03254483254179,480.95091680236044
53.93422419156507,39.93038761534633,25.91532164506382,291.0811853944813
80.74401551640625,17.38084077425509,31.843366544364507,338.95801110543033
89.60912999234932,18.373972933468412,28.033305938363196,405.8461785608864
31.800347497186387,24.81888411165528,30.143724114674086,235.79717450204896
11.005192452767677,29.380919407640853,36.39225931303649,169.84223413614995
22.793516254194166,34.73019086121184,30.955495340099517,220.57212376739795
42.71077886262563,24.756545582790896,30.232182740780743,225.4292140817061
81.80147659224932,28.501388645325918,23.200719295100406,342.563757637629
86.07305832563435,39.89883752535026,33.731267830136105,469.1836222345121
0.6952130531190703,11.467328115623916,33.22742090570538,67.14203730466926
51.07473025775657,20.09747777376083,40.8162736165273,273.9100964630844
41.7411003148779,38.5339834353821,28.461108825234994,299.05833475691577
22.210781047073024,45.808273507487975,31.095751638319694,229.90365837222754
11.98653673336828,30.467097684626644,31.246918418553776,161.15464586591312
33.7615171403628,31.284539410612627,37.887266398817374,291.6903470332482
94.29097039125192,14.286880453591042,29.523522338065238,386.78948502415807
32.320293202075526,27.896494672938186,31.395107628851697,239.2026801984492
51.87906217433661,31.304690658200926,33.0394825485827,295.17065087188115
70.30189588951778,19.698820145389185,30.93304561578179,338.5686512993447
36.3629602379294,20.769729237975238,27.767831927247357,248.6732778598877
97.17820827209607,25.091366524184906,30.97044996449154,449.45803085468395
96.24472949421113,10.802847911109055,35.36815874929886,424.9718891521462
25.178229582536417,22.88316662332713,24.8674235029447,198.00395547269383
49.72485058923854,18.457920279861785,30.66484837073438,247.8262719395879
30.087830981676966,23.099894087116585,26.499395925304135,170.2760488145836
28.484049437746762,14.790485272770049,35.97523314462421,157.11776344406422
3.6886947354532795,45.6210912295958,22.384065476081126,88.56979751299971
60.956433397989684,33.743698142161946,27.205390763642058,373.0481775712589
50.26790232288615,37.164092765779586,31.886059375322603,270.51472358160254
5.147875124998935,41.56684954429353,37.827620146171704,152.3613516556966
27.864646423661142,29.93768795716229,29.67124869463506,194.98817894186814
90.82658859666537,13.476811523496949,27.22400236653401,393.36785413035125
23.95618906669724,31.484261672741912,39.40578534720295,226.31729341321102
14.48948720912231,33.47364472083517,22.75993049791878,173.31222762947021
48.9452760277563,39.8175789673732,19.00597021689959,264.8756433930194
98.56504541106007,27.266381849187177,32.200072250266665,443.6324881678243
24.20552715115004,15.10321211182255,27.489728878236946,163.22486133223313
67.21355474058785,21.351036231948978,24.893835914346433,309.07298977288644
76.16196153287176,24.523291855945402,33.541782236496765,406.1097618321869
23.763754399239968,35.836689653264045,31.219003568855996,213.94939884810825
72.82163486118596,32.83113218675648,27.179606846316357,379.67934130838375
36.77831327192532,24.24386903591385,23.59847800664553,229.18158325021994
63.23058305935795,49.460609951719185,34.36228664140072,401.1085370104254
63.35297107608947,34.230992774275485,33.251005889793305,344.59943211714676
53.57746840747585,19.48907166943978,29.504120681103085,238.33466508780347
9.02897700544083,14.07129890481615,39.23318498023833,128.58599359284872
83.5302495589238,16.11436556737328,24.649576168369236,345.27504649873805
32.07800649717358,19.838309135380324,22.372374145376305,172.29278518518873
18.651851039985424,16.427254930382226,26.540459650593778,152.60577844548146
4.077514155476392,17.462680962052232,29.77206991822251,124.8118431314465
59.08929431882418,21.403806747753883,31.21669724661346,296.97697889971414
67.75643618422824,16.93494381179019,28.79381971071835,321.92896914943077
1.6587828927856152,45.870616985057005,31.760276982571483,187.7427631846018
51.2093058299281,13.209349826465688,23.74230287904778,247.28355386346558
22.649577519793795,30.980455582810187,37.2188230203663,262.104744869958
64.51727904094498,26.41587307958646,29.589244108037157,337.16383010532473
17.436642900499145,49.29514467634426,35.58647915794064,168.97918926245106
69.09377381024659,14.481556086722094,31.71362673188852,337.1953011347533
38.67353463005374,25.914223961829666,32.28376609576892,245.14042789457022
93.67299887367345,48.77881733101476,32.84883640116102,506.9302041736968
13.752094414599325,44.62028503575921,32.23854280008658,202.56024850449487
34.10663510502585,42.6828828379712,33.21361379933772,251.0980096429451
11.347352124058908,20.316113081797592,36.64576265066216,104.70914666656043
92.46936182785628,16.835503495602634,30.98260584850735,398.56210072931265
87.7339353380981,36.74572879697724,33.54501878794256,409.6147481039792
25.79416277151556,47.17503956510343,29.551321528563868,214.44354487823904
65.99840460341791,32.27051572055719,37.200586077247365,366.05078677946335
81.72222002012158,32.864507578795994,26.61803848970365,433.4314555713582
55.52008115994623,21.199163746411365,39.004702164554075,305.09245304504014
52.965057835600646,40.779717327677474,29.799210246778284,281.73887589924504
24.18522909004517,17.481749942300937,22.84612448940976,164.99605513937814
9.310276780589922,22.947169456169746,30.640522074553946,154.3568779223764
89.72157579533267,27.017457544656672,26.594741712625595,392.70797033393154
90.04180571633304,30.3044151473782,34.20321774494362,423.7095477525145
63.31014572732679,19.696389296603208,26.736880103488044,301.45081366231216
33.90297910487007,14.593472989568141,27.769082833926102,169.8785392700147
34.92095746126609,34.4248016976653,20.552296345272346,238.1084098737669
72.59556788702393,21.54522212961023,27.738468403754617,335.7589307542416
89.71102599525771,33.24952885690449,17.88060336685522,417.79686484516947
88.70864242651173,16.174508610968093,22.080485882571384,353.76269009353183
77.98755458576238,29.2456040741927,33.80207328072149,371.2143016115507
64.20316461542878,31.303577302063434,33.92900079325416,356.2712658937031
8.413996499504883,12.072941472897076,32.12728780892483,92.46497360515431
16.162871409461378,23.464171127756824,25.165119284353935,184.4201673959945
89.85541885270793,15.37658707755897,29.7614432192901,379.89840032816585
60.642905965958995,12.53499881891071,29.981987304547157,287.9102676192958
0.9197051616629648,49.59840929559781,24.208176554037287,162.04282228489916
10.147154286603211,22.894153798988917,37.51699150883575,102.1196915410169
66.35017691080559,42.3949778341854,34.386811452878355,324.5755717359885
0.5061583846218687,20.185626190550554,28.89517913085168,47.34416755930279
16.080805141749867,37.26010888895717,30.134429194972654,207.5692821521774
54.87337893665861,40.409114395587466,31.04191403973776,305.64147248177557
69.18951976926932,33.82554962431377,19.791325657878545,403.4563890695943
65.19612595026005,28.863047542006335,28.764113087397014,314.95251557458363
22.42693094605598,26.473636565890743,26.590078760011007,175.94043216291985
71.2179221347536,23.95473066171981,24.991899950525422,373.2127875350622
23.724908749680008,47.18116576991304,28.594498535570224,270.4435821710395
32.539969815926774,43.22477631150917,38.988432634247616,310.3596853460434
74.64914051180241,48.601076426660505,33.20421430633505,438.48962186896057
64.96328990472146,14.971888939421788,27.144105051086015,323.6330132672843
84.9223410494178,39.23469900814577,32.86291390678079,439.8051362794546
65.76128923003434,47.533618272841515,36.99677718293001,400.1859415293642
56.830860333547164,17.249322646626407,34.62316841456384,271.5617661743003
9.367476782809248,12.6598506946711,30.29815184960087,83.09812581801819
36.77158030594335,39.64482597160236,26.76531611147213,248.05379574594085
26.520236768172545,32.978924527196476,33.49111656806795,204.7607370319756
24.398964337908357,43.67315107033088,31.967426927108747,209.36311648082224
97.30105547524455,15.59089506505158,34.47596610013866,440.859119630085
39.30977246667604,41.81069247439561,33.175859008409844,294.8520073090349
89.20465551771133,18.06509280190978,35.247763576596675,403.4282974380004
63.11386259972629,16.54623771462818,27.32382394219716,331.9149824679756
79.48113035416485,16.570631917239716,36.58697032817163,337.6634477129762
50.26370931051921,42.58298880925528,30.987998023461998,302.72947075852784
57.69038846263591,36.607888827848,40.37630436312632,317.77603580454104
49.25176938188639,30.922616990764773,26.55406090955216,227.39410275563367
19.52429877980445,24.3532193649401,38.67981901582625,172.99419583686768
72.24521152615053,45.08802163252433,30.989553917313238,386.4749267729633
28.07723624408558,25.697804296905417,26.74290998192776,227.61654400205526
2.431596643145384,42.66397757886308,27.58057082972839,150.979691767197
64.54722959071678,27.565396342808736,28.3982634590284,298.03882083343865
17.711067940704893,25.077777176996303,32.12082973200958,206.67785090282882
94.04585843529144,28.507191426784257,32.6141774401775,465.62199592548865
95.39285770025873,22.055114966565682,27.131499980307105,433.234924441213
91.48643902204485,39.904375207050045,29.878227038695087,439.1665250780539
37.01587002554444,30.108815603699167,40.71135179305932,226.85422306830586
1.5456616528867428,19.28850780587269,38.637715850503554,92.63823577082799
92.83185625877253,45.982982930982736,32.18161834837016,492.3686057828292
42.81841483173143,25.355648854928457,30.190017390841,292.97543335554366
96.66548190436696,31.742114444559544,30.600156633591308,486.29473871159513
96.36199770892529,46.25888443858188,33.06758986365208,467.1649101092235
85.300945546736,34.969519836559684,24.886037174007974,377.8309690154821
29.444889206958567,14.675921628334564,28.713117312883274,179.00078762312913
38.50977286019253,47.59328494453901,21.657079630612053,218.24541020659865
85.11366715168569,35.10832212285671,31.996115613026397,424.18784555077247
31.692200515627768,23.396224586283445,33.2359796985137,203.87905586756793
16.94927466860925,15.570882906535491,27.58406768850313,120.18941613925199
55.68012624583501,41.76100757081184,37.869933816450164,295.33978104505155
93.6154774160781,34.80291023714054,23.871171684988294,445.9067516222797
69.6029796674973,31.33844367905286,22.6781255989509,326.98698360122484
57.0061170089365,45.75570332203831,31.12225909279986,308.46828392179697
9.717649377076853,41.54388844898123,35.23549151306077,98.14623165528138
61.500722669916975,16.06699518931005,38.419638457289345,304.3281047829976
99.00538501042632,22.46888271182193,27.7055786856553,477.3212709053625
14.008401523652402,19.93956559257863,35.393404167156476,183.53012313237213
51.832965236373674,39.757851702907075,29.807457652496463,294.21486179720995
87.73730719279554,11.341297389431176,29.136863500295902,358.4131636950461
74.07686177542044,32.79558739485266,34.41829968743336,388.20699693670247
69.7015740995268,40.49834742962762,33.261614392067095,349.8849898159924
70.24840839871092,45.07062547046998,22.118039215078753,376.73253665453296
35.94911512197552,23.683269948636298,37.38270174862948,248.4145024067484
29.359184426449335,42.850292186880516,36.90045677073726,274.48174561954727
80.93611554785136,14.425269478208289,26.872186492452354,349.93137120057605
81.01133946791808,43.85809166938073,31.979017667187044,414.1325542228311
86.70723185801037,15.099546493279297,32.47015093141369,360.4300662178014
91.32405525564712,25.89149162241469,31.303368829119535,397.70022103227706
51.13423988609378,41.89181463118214,27.2484742307729,297.9642079123137
50.15162946871996,15.996697093950951,26.641883160309742,256.6710597392908
79.82951789667752,19.17005580930566,29.872229645042772,385.391384380378
64.99639307777652,38.89010273572265,35.86364509629682,338.98357512109976
70.19668772577033,38.801461461842976,32.71800077297216,409.6855453473284
79.57926694361011,35.645905315411895,28.14692833956947,385.2615474167491
89.00053418175663,37.757937778684,33.85849355324172,437.2713031646679
33.79951568515358,31.708977733903847,15.757286896849623,186.67189873242407
37.5582952639944,20.07196235627811,35.74382850186052,164.60769438250387
9.3981939840869,23.827839740156776,21.301431106109504,134.6026399928082
57.8280140996174,17.263908672057028,28.18779529298434,297.6286570595623
3.5942273796742086,46.33802245334513,24.401650526869282,134.8251275978986
46.55980181324602,33.33567179064482,23.526592621395473,266.5953067903657
54.26446347075766,26.034056670545596,35.8041339368926,308.59841683668435
28.65412521282844,28.480232145765306,27.661493993440544,159.6784971044274
59.08332605690107,47.89133358447261,31.73251940865358,336.946770547422
3.050024993904943,16.13405612464321,29.76539710560408,107.4479123769055
3.7348188749214417,33.44919328067189,32.385204136115604,97.19082324851101
82.26005606596583,30.23554715537864,30.384109455301278,401.2964030287553
36.019064141126286,34.45816941738592,23.58503887905715,196.44607653171445
12.706051265188478,10.72440735283362,34.9813340972357,130.05274484051864
52.224326005480435,44.88495635776606,27.531217084193436,312.9608423035667
76.99935530986109,47.28473129934449,22.217090506701247,357.0145465456169
21.582102749684317,32.60532734356836,27.859424195170437,211.6556344652168
62.28904758190003,37.86603295507569,37.503798953171554,331.63464145660754
8.5347464993768,46.89997524709183,34.251108710567465,154.79191538249415
5.16817211686077,38.28954537253594,28.256739327960705,142.06703207679922
53.1354631568148,16.101561716570455,28.253711478407855,289.2737454353224
54.06351216101065,33.05153440667253,28.391824743913087,272.517553018292
63.742990149820656,34.26860185531424,40.383739917804206,353.7552753579064
72.60913337226616,26.96522685209544,31.909677261157768,366.64734890712333
97.58520794625346,39.45776942498891,32.15020823595535,486.0167191973766
51.630034830119534,47.37468059076059,35.151417270159214,332.592647874109
32.2956472941246,47.02274051627106,31.193945795132567,244.69546927759401
79.51861947687037,28.033574856165284,28.704789270896484,356.74974627150357
27.083225126207424,14.52952183363021,29.01825075457511,169.53130481700845
43.89714207056361,49.39364795849338,29.641993702929682,270.08680841871376
7.845638134226595,43.555923457837366,29.813888817450792,86.25865152427882
2.535074341545751,14.986507248130675,33.6381477181849,100.21699137289052
96.26484146779251,46.83367530469489,30.259729429036497,498.58226091737316
83.59801205122058,44.79585448248513,33.6632003860779,373.60624083481315
69.59742060936979,30.753522285042884,29.59641709945709,324.24937473431726
40.89529444142699,33.65101742979717,30.393175951580453,271.50418585708945
17.329432007084577,25.960108154805212,20.00899657733946,194.0241099432081
15.643704267108605,12.190465552881253,34.581638373512405,131.52619629279644
25.024289816459532,23.407889665836038,31.732442379489964,163.799383727787
54.92266647061205,42.114137943920454,34.99005054929826,324.3702733313095
71.45959227000624,10.185280920184114,15.518723109031553,328.129129927642
66.01973767177313,23.339966867645767,40.44187352390364,322.2627213942396
27.993389694594285,25.926747743637733,29.302051859224132,173.8036370409353
95.48652806631941,31.495824117516914,35.54091408368758,438.4372795381324
73.78969166957685,46.79422465651042,24.800470364372345,365.21986049663053
55.43540525114007,23.853839774638452,33.063869525312846,294.3941601161063
61.17207462343522,23.87812807584911,24.73292218413172,339.5748620716581
41.96000624277899,39.500049924389934,26.881155196520975,274.2588363211885
24.773098950115745,28.088717635592285,39.570156769333934,195.9296791974334
35.597267865126156,18.98419291759928,29.046587996183266,198.8334236345264
75.78461104643691,28.097580645307737,31.087164365898616,328.9922762845762
1.4393488629755868,15.634280815191994,34.35033865344377,109.90953505964319
11.607264050691624,17.055479460248932,32.47840943986302,121.50806733239304
4.600264202175275,29.934710909579188,30.752094525717883,117.58649047558302
4.072880231897013,26.757017980181917,31.824805012331126,195.3340134866216
85.54605840110072,46.593836042724,42.01707792619138,463.09331608772976
70.36578593800236,24.495755964665324,29.711906014832074,321.0448454822074
47.41738290873252,33.22353401112174,31.005495233574837,268.257211148031
9.783416065100148,35.29057151678121,35.25327198003806,186.41414996138892
49.16158751168324,10.523778263533345,35.52762966478992,249.236317578587
47.34717707805657,36.541494880668424,35.9351515278019,256.7438873683035
17.320186991001517,17.121438674790056,33.19365111014592,167.63473184768438
43.385164923797305,48.442812698778205,24.284975436347583,268.4575636468935
39.85047343973734,15.946509110124518,38.16715766150548,275.4528561570266
61.585009805221645,26.58496494908095,24.26827303490656,332.12107541166364
63.50936508676438,13.413986723145754,31.513177326195166,285.1974698477908
4.530400977204452,49.87497007383789,26.22862074990321,186.974683736124
37.46126146264712,30.087800413249703,29.679308267035037,237.50536610950192
62.58599157142364,33.81540069280175,31.6438120515174,355.46683184091785
50.31362585800877,12.6830590955371,31.606786077251364,260.9923082423438
85.64898411883223,39.99841881596711,32.109603771176424,406.77377132983986
65.8693631618945,18.396223723823432,38.06855634529323,308.3493072242809
16.29344270814297,45.922171577628546,32.2676715075699,223.02192033464135
7.056874740042984,18.205585619280285,28.779216823546758,95.90967476136763
64.24192782063156,17.627508826546663,34.820435841441785,302.24120720641656
2.6511310541621813,11.461986713923796,35.947352444623206,62.24589630061621
58.57755812734633,28.882677804399968,23.86196092431504,309.1697270808212
94.02302414249576,32.59364533050466,32.98700034924929,495.311498664697
57.5474177875879,12.628345577134095,33.50586371155449,250.24312612180074
38.816992620652194,41.02110466780042,28.51218248320004,261.27544364950256
64.32882184423532,28.131553389921105,36.878534066558096,372.03729821988867
45.825289049151664,30.975610773103202,29.249722064837368,264.2232815343504
54.56167893159349,27.630509877529125,30.627882267357712,303.4780143229154
94.14648087765252,26.03052243501304,29.13464087858065,398.71585105600894
38.610263780077425,32.38561325232872,30.077895237907338,255.73167002198062
96.11905638239142,16.2096098372285,24.518624565523993,400.93524723599927
90.53506419560637,17.277125219810845,22.79974558702853,410.26984339678336
19.579113478929642,44.47142484054069,37.97252531612486,244.11318612064122
6.9361300875165455,47.84461848534531,25.76519325840836,223.3525732150764
10.077800137742665,24.932372651190118,25.043038252718464,137.19243249389666
1.8221825651549728,20.82978692574215,19.233049431981428,85.03169489205301
9.44429607559284,35.75998172956063,26.805191261552487,149.6423941554583
68.30067734163569,26.349366843923857,23.38455103296251,317.9987736127492
7.118864846022898,11.015454226413794,38.21007580068185,112.72414520147278
31.89756302937613,16.246103894647614,35.04908544671317,189.3222713087057
84.48753109694546,38.6388891538959,26.559248274111383,417.03453396500834
2.3271935735825866,36.356957676406054,41.26217902672154,175.69229979063246
81.44684825889358,11.08383970013934,34.90882743495797,334.4313253268521
28.185477477339994,18.878886477317977,28.37584308245689,207.4676727772374
11.816482762165625,19.242991863522857,17.502971425632133,139.02600721657024
69.67371653641507,36.87570974394914,41.45471286295371,376.8397834850046
62.8942846779884,10.788421510174565,23.05213766618202,223.23867341736673
87.74720135270529,14.164343279382955,21.773006265215542,352.907851013697
73.50710438038858,41.996643414927576,35.1128521600482,426.3622940653152
80.34809303848486,17.141786482173345,42.19876203169636,378.22834008911616
28.203457257130648,36.10984431407499,36.921364092552594,201.33127935956335
17.743954377972283,19.52731124186906,32.8195456002618,137.76840817632836
75.06147516408583,13.977655710373806,32.97377170832643,361.1466327201515
80.6834739267264,19.726887639978163,34.267077793901535,386.9148899193856
99.05051420006733,38.89067727422636,33.79464294893383,469.17681619284673
41.26176769114265,44.22785872425143,31.405957119846878,270.8102297519053
37.201808579278314,43.208794582679666,30.52100551975938,252.611473746377
77.64129607419969,25.887341184738194,29.687034360502388,344.98951555746635
34.08035402530179,36.723405462825845,26.23017705566662,272.4577078344439
93.07573256035647,18.19937181663284,28.59662461566613,397.00073278772896
85.84127518430118,21.72590921044053,21.535215929023074,406.62806848010723
42.89940273750184,45.85343274084479,29.50830186602625,324.1501291600467
75.08710677914974,10.52007694042944,25.057044464245415,346.3883667579501
75.45428740846823,13.420341234178723,24.482053413921143,316.8632607009268
10.31238688359326,18.315450205841092,30.899470755767393,129.16671289632492
90.25529066795667,11.061288154952788,36.960011431723,392.8512206355656
50.525237244785714,17.257417403591894,34.59158303001156,240.64799319069792
82.64574661077417,33.32166243878768,22.147496981884114,397.23366553115125
32.00496010306117,26.856982023699917,25.051859317148313,173.83311860484133
89.55232284962005,45.706868443078996,34.70385593994108,486.5946354812789
38.92016787341631,42.69774246953764,25.087563032308452,247.63198461203518
1.083765148029836,23.67269406791504,28.876834250014877,99.4828089257778
90.53819764192636,20.3769373372517,32.75026049512276,413.84515395258336
9.128667678613356,25.187696326690677,25.158277725681824,113.5905217744489
31.93136375904149,33.611797700592305,30.5268775307298,239.4410298908064
95.0061967050805,20.72254563291505,23.329872525408977,397.0889971061622
95.06071469375561,34.965956313965364,26.99316178024393,464.9165891628724
57.34378881232861,26.376466087649618,31.598909670712686,267.20506551834967
63.183721216979926,32.08188723407921,22.035031332341653,321.51883521476094
44.84455219783198,27.445061165412667,32.202373689801995,308.62284053439737
29.321077169806454,21.778630381676706,29.901811005366593,166.02546425058654
32.8664545369916,47.938132278486265,32.76244977208574,243.10890583145041
67.25184560770384,40.54423176639043,31.119570670323306,375.9969754067022
75.237452943768,15.604527030658101,36.82070214986922,354.260737137798
79.15790437258485,44.73871903591651,30.626122513239537,421.2350396275783
78.96181427945538,29.497247929980546,27.852972294373735,389.3699825333071
9.120610304869036,45.78208907576366,30.611487515161418,185.27158220535532
49.442030470258146,41.99421023789261,32.716490145181936,333.85275838836725
5.755876001664428,27.008540178769337,30.24430035162852,129.77456331401976
54.95288823237355,10.898772332804697,30.202958456019413,253.40564979748237
44.1530501373377,20.747094375397843,26.490041560966223,252.57926910299526
88.77041827582998,31.665368586434678,26.68549541224526,461.55249262902254
35.09150125520787,35.33912879304589,22.986973641001534,224.66312878125726
11.706701642760587,20.315507417328092,38.7478837159347,115.36306354145425
14.299168205283586,15.574242962912965,23.780683823043574,144.54361711105815
76.15106317174723,43.39720947197196,26.53547401102046,390.11682196275
61.82180633162611,49.37608722814208,26.40796367215401,300.4237034748557
10.112267612279025,31.027607292107433,34.474621884722204,170.3456259830353
8.410680611499743,16.86717143393214,28.52525160853986,92.57639777207511
70.096913145912,20.892293060774758,36.23871036336867,339.2185156196905
